L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
38198,549,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
46670,5060,6,100.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41734,80,6,7.178,588,5,334,5,27,27,27,0,0,0,64,64,372,52,52,372,588.0,334.0,0,0,0,0,4704000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0,1,xss
34352,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
41030,14729,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
57271,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,49874,1,10,0,1,xss
56498,49266,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
64088,714,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
42784,80,6,7.0,423,5,921,5,27,27,27,0,0,0,64,64,705,52,52,705,423.0,921.0,0,0,0,0,3384000,7368000,8,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
40997,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,62630,1,0,0,1,dos
42514,443,6,0.0,1070,10,4754,16,27,26,27,4294576,359,391,64,64,1406,52,52,1406,1070.0,4754.0,0,0,2632,8,16000,96000,13,2,10,0,1,29200,28960,0,0,0,0,0,0,1,ddos
51681,9207,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
44256,80,6,7.0,744,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,744.0,751.0,0,0,0,0,5952000,6008000,8,0,0,2,0,29200,28960,0,0,0,0,0,0,1,xss
40312,80,6,7.0,666,13,2485,11,27,27,27,4294514,453,453,64,64,1500,40,40,1500,666.0,2485.0,0,0,0,0,8000,40000,22,0,0,1,1,29200,65535,0,0,0,0,0,0,1,password
60008,80,6,7.0,517,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,517.0,733.0,0,0,0,0,4136000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0,1,injection
26628,11549,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
59700,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,7430,28,0,0,1,xss
34604,80,6,7.178,593,5,334,5,27,27,27,0,0,0,64,64,377,52,52,377,593.0,334.0,0,0,0,0,4744000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0,1,xss
53248,80,6,7.0,675,6,440,5,27,27,27,0,0,0,64,64,407,52,52,407,675.0,440.0,0,0,0,0,5400000,3520000,9,1,1,0,0,29200,5792,0,0,0,0,0,0,1,xss
42445,2106,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
37474,80,6,7.0,723,6,538,4,27,27,27,0,0,0,64,64,455,52,52,455,723.0,538.0,0,0,0,0,5784000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
45924,80,6,7.0,216,4,240,4,18,18,18,4294951,16,16,64,64,60,52,52,60,216.0,240.0,0,0,0,0,96000,112000,8,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
59745,773,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
41682,8840,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
55822,80,6,7.0,415,6,1150,4,27,27,27,0,0,0,64,64,1018,40,40,1018,415.0,1150.0,0,0,0,0,3320000,9200000,8,1,0,1,0,29200,65535,0,0,0,0,0,0,1,password
43879,2007,6,0.0,44,1,40,1,22,2,20,4294707,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
64478,2638,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
52396,443,6,0.0,938,7,5060,16,27,26,27,4294889,0,78,64,64,1406,52,52,1406,938.0,5060.0,0,0,2961,9,7504000,512000,9,2,11,0,1,29200,28960,0,0,0,0,0,0,1,ddos
46020,80,6,7.0,216,4,180,3,18,18,18,4294935,32,32,64,64,60,52,52,60,216.0,180.0,0,0,0,0,48000,40000,7,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
64818,2005,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
443,58532,6,91.0,112,2,164,3,19,19,18,4294655,312,312,64,64,60,52,52,60,112.0,164.0,0,0,0,0,0,0,5,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
443,57207,6,91.0,52,1,52,1,17,17,16,0,0,0,0,0,52,52,52,52,52.0,52.0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,Benign
37915,3371,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
54939,41922,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
48058,80,6,7.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0,1,password
60018,13783,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
53,56741,17,5.0,65,1,0,0,0,0,0,0,0,0,0,0,65,65,0,65,65.0,0.0,0,0,0,0,520000,0,1,0,0,0,0,0,0,0,0,45323,28,0,0,0,Benign
54193,1059,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
38472,1755,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
38216,80,6,7.0,268,5,2264,4,27,19,25,0,0,0,64,64,1500,52,52,1500,268.0,2264.0,0,0,0,0,2144000,18112000,7,0,0,1,1,29200,54,0,0,0,0,0,0,1,ddos
49802,80,6,7.0,871,12,2940,11,27,27,27,4294717,250,250,64,64,1500,40,40,1500,871.0,2940.0,0,0,0,0,24000,88000,19,0,2,1,1,29200,65535,0,0,0,0,0,0,1,password
55064,443,6,0.0,942,9,3124,20,27,26,27,4294826,0,141,64,64,1406,52,52,1406,942.0,3124.0,0,0,817,9,7536000,176000,24,3,1,0,1,29200,28960,0,0,0,0,0,0,1,ddos
21868,53,17,5.212,89,1,89,1,0,0,0,0,0,0,0,0,89,89,89,89,89.0,89.0,0,0,0,0,712000,712000,2,0,0,0,0,0,0,0,0,14808,28,0,0,0,Benign
33276,80,6,7.0,1247,10,1502,10,27,27,27,4294113,854,854,64,64,535,52,52,535,560687.0,751751.0,0,0,0,0,4744000,5768000,16,0,2,2,0,29200,28960,0,0,0,0,0,0,1,injection
56964,80,6,7.0,336,6,180,3,18,18,18,0,0,0,64,64,60,52,52,60,336.0,180.0,0,0,0,0,2688000,1440000,9,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
41446,443,6,91.0,276,5,172,3,19,18,19,4294638,329,329,64,64,60,52,52,60,276.0,172.0,0,0,0,0,0,0,8,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
44198,80,6,7.0,164,3,120,2,18,18,18,4294935,32,32,64,64,60,52,52,60,164.0,120.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
443,60562,6,91.0,164,3,216,4,19,19,18,4294530,437,437,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
60066,3389,6,0.0,367,5,151,3,30,26,30,0,0,0,64,64,168,40,40,168,367.0,151.0,0,0,0,0,2936000,1208000,7,1,0,0,0,29200,64000,0,0,0,0,0,0,1,scanning
42460,1234,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
33722,80,6,7.0,701,5,616,4,27,27,27,0,0,0,64,64,521,40,40,521,701.0,616.0,0,0,0,0,5608000,4928000,7,0,1,1,0,29200,65535,0,0,0,0,0,0,1,xss
7258,28838,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
38042,443,6,91.0,164,3,112,2,19,18,19,4294873,94,94,64,64,60,52,52,60,164.0,112.0,0,0,0,0,8000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
19841,54895,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
20842,34476,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53001,6548,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
43109,5877,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
25850,61952,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
20748,1763,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
52052,443,6,91.0,276,5,172,3,19,18,19,4294605,362,362,64,64,60,52,52,60,164112.0,11260.0,0,0,0,0,32000,16000,8,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
49758,443,6,0.0,1090,9,2215,8,31,31,26,0,0,0,64,64,1408,40,40,1408,1090.0,2215.0,0,0,0,0,8720000,17720000,12,1,3,0,1,29200,28960,0,0,0,0,0,0,1,injection
55819,9943,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
48204,80,6,7.0,360,8,264,6,19,19,19,4294764,203,203,64,64,60,40,40,60,360.0,264.0,0,0,0,0,8000,8000,14,0,0,0,0,29200,65535,0,0,0,0,0,0,1,password
42478,80,6,7.0,598,6,538,4,27,27,27,0,0,0,64,64,374,52,52,374,598.0,538.0,0,0,0,0,4784000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
41226,443,6,91.0,276,5,172,3,19,18,19,4294608,359,359,64,64,60,52,52,60,112164.0,60112.0,0,0,0,0,24000,448000,8,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
53300,80,6,7.0,962,12,4284,12,27,27,27,4294545,422,422,64,64,1500,40,40,1500,962.0,4284.0,261,1,0,0,16000,80000,18,0,4,0,2,29200,65535,1280,5,0,0,0,0,1,password
55806,80,6,7.0,661,6,538,4,27,27,27,4294952,15,15,64,64,393,52,52,393,661.0,538.0,0,0,0,0,328000,264000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
54078,80,6,7.0,490,5,696,4,27,27,27,0,0,0,64,64,564,40,40,564,490.0,696.0,0,0,0,0,3920000,5568000,7,0,1,1,0,29200,65535,0,0,0,0,0,0,1,injection
34298,80,6,7.178,2221,7,1352,4,27,27,27,4294965,2,0,64,64,1500,52,52,1500,2221.0,1352.0,0,0,0,0,5920000,10816000,8,0,1,0,2,29200,26847,0,0,0,0,0,0,1,xss
46068,80,6,7.0,216,4,172,3,19,18,19,4294921,46,46,64,64,60,52,52,60,216.0,172.0,0,0,0,0,32000,24000,7,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
64776,49152,6,7.0,403,5,1203,5,27,27,27,0,0,0,128,128,1031,40,40,1031,403.0,1203.0,0,0,0,0,3224000,9624000,8,1,0,0,1,64240,14600,0,0,0,0,0,0,0,Benign
52882,5432,6,19.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
35327,2998,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
52813,61278,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
8023,53,17,0.0,75,1,403,1,0,0,0,0,0,0,0,0,403,75,75,403,75.0,403.0,0,0,0,0,600000,3224000,1,0,1,0,0,0,0,0,0,21824,43,86400,0,0,Benign
55232,2131,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
50227,417,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
40478,42305,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40967,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,56547,28,0,0,1,xss
40512,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,32872,28,0,0,1,xss
51044,443,6,91.0,276,5,224,4,19,18,19,4294639,328,328,64,64,60,52,52,60,276.0,224.0,0,0,0,0,0,0,9,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
51560,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,31374,28,0,0,1,xss
42977,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,55672,1,0,0,1,dos
18040,53904,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
50728,443,6,91.0,224,4,120,2,18,18,18,4294561,406,406,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
39638,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,34127,1,36,0,1,xss
53828,443,6,91.0,328,6,224,4,19,18,19,4294764,203,203,64,64,60,52,52,60,112216.0,60164.0,0,0,0,0,64000,40000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
53846,80,6,7.0,2558,8,3611,7,27,27,27,0,0,0,64,64,1500,40,40,1500,2558.0,3611.0,0,0,0,0,20464000,28888000,10,0,1,1,3,29200,65535,0,0,0,0,0,0,1,password
47188,443,6,91.0,328,6,224,4,19,18,19,4294467,500,500,64,64,60,52,52,60,112216.0,60164.0,0,0,0,0,24000,16000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
35776,80,6,7.0,473,6,323,4,27,27,27,0,0,0,64,64,205,52,52,205,473.0,323.0,0,0,0,0,3784000,2584000,8,2,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
3533,9287,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
38276,443,6,91.0,656,12,448,8,19,18,19,4294686,281,281,64,64,60,52,52,60,656.0,448.0,0,0,0,0,16000,8000,20,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
35484,80,6,7.0,659,6,538,4,27,27,27,0,0,0,64,64,391,52,52,391,659.0,538.0,0,0,0,0,5272000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
57045,1666,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36488,80,6,7.0,9280,16,4196,9,27,27,27,4294162,805,805,64,64,1500,52,52,1500,32296051.0,16192577.0,0,0,2413,2,36880000,16544000,16,0,0,1,8,29200,28960,0,0,0,0,0,0,1,password
44400,80,6,7.0,19109,17,1094,11,27,27,27,0,0,0,64,64,1500,52,52,1500,19109.0,1094.0,0,0,0,0,152872000,8752000,14,0,0,2,12,29200,28960,0,0,0,0,0,0,1,xss
43851,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,1774,28,0,0,1,xss
60250,80,6,7.0,408,4,21902,17,26,26,26,4294951,0,16,64,64,1500,52,52,1500,408.0,21902.0,0,0,10145,7,3264000,10304000,5,1,0,0,15,29200,28960,0,0,0,0,0,0,1,ddos
43103,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,754,1,0,0,1,dos
46770,80,6,7.0,580,5,3760,6,27,27,27,0,0,0,64,64,1500,52,52,1500,580.0,3760.0,0,0,0,0,4640000,30080000,7,0,1,1,2,29200,28960,0,0,0,0,0,0,1,injection
56858,80,6,7.178,566,6,12815,12,27,27,27,4294951,16,0,64,64,1500,52,52,1500,566.0,12815.0,0,0,0,0,264000,102520000,8,0,1,1,8,29200,26847,0,0,0,0,0,0,1,injection
62595,22428,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
60545,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,17192,1,697,0,1,dos
46764,1042,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
43196,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,47182,1,13,0,1,injection
80,43656,6,7.0,2239,6,468,4,27,27,25,0,0,0,64,64,1500,52,52,1500,2239.0,468.0,0,0,0,0,17912000,3744000,7,0,1,1,1,28960,259,0,0,0,0,0,0,0,Benign
33616,18541,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
61749,11291,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
52970,53,17,0.0,134,2,1608,24,0,0,0,0,0,0,128,128,67,67,67,67,2099579.0,7474185.0,0,0,0,0,648000,11408000,142892,0,0,0,0,0,0,0,0,53421,1,0,0,0,Benign
40944,80,6,7.0,657,5,696,4,27,27,27,0,0,0,64,64,564,40,40,564,657.0,696.0,0,0,0,0,5256000,5568000,7,0,1,1,0,29200,65535,0,0,0,0,0,0,1,injection
46567,37849,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
59100,9594,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
13825,29922,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
37770,80,6,7.0,715,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,715.0,1494.0,0,0,0,0,5720000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0,1,xss
56904,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,58786,1,17,0,1,xss
40492,443,6,0.0,1018,9,5760,17,27,26,27,4294499,468,468,64,64,1406,52,52,1406,906112.0,570060.0,0,0,3537,9,3832000,480000,12,2,11,0,1,29200,28960,0,0,0,0,0,0,1,ddos
17801,53,17,0.0,56,1,1125,1,0,0,0,0,0,0,0,0,1125,56,56,1125,56.0,1125.0,0,0,0,0,448000,9000000,1,0,0,0,1,0,0,0,0,5032,2,518400,0,0,Benign
48288,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,54014,28,0,0,1,xss
41773,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,1015,1,39,0,1,xss
39491,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,57101,1,1404,0,1,xss
39437,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,2353,1,9,0,1,xss
46880,443,6,91.0,380,7,224,4,19,18,19,4294514,453,453,64,64,60,52,52,60,380.0,224.0,0,0,0,0,0,0,11,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
35532,443,6,91.0,172,3,172,3,19,18,19,4294561,360,406,64,64,60,52,52,60,60112.0,60112.0,0,0,0,0,448000,448000,6,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
50290,80,6,7.0,164,3,120,2,18,18,18,4294935,32,32,64,64,60,52,52,60,164.0,120.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
60582,80,6,7.0,164,3,112,2,19,18,19,4294935,32,32,64,64,60,52,52,60,164.0,112.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
0,0,1,0.0,420,15,0,0,0,0,0,4294748,219,0,38,58,28,28,0,28,420.0,0.0,0,0,0,0,8000,0,15,0,0,0,0,0,0,2048,8,0,0,0,0,0,Benign
33356,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,27252,1,0,0,1,dos
24938,38850,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
25305,37907,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
46132,80,6,7.0,527,4,112,2,27,26,19,0,0,0,64,64,363,52,52,363,527.0,112.0,0,0,0,0,4216000,896000,5,0,1,0,0,29200,5792,0,0,0,0,0,0,1,xss
50970,443,6,0.0,1874,11,2625,13,31,27,31,0,0,0,64,64,1404,40,40,1404,1874.0,2625.0,0,0,0,0,14992000,21000000,16,4,2,1,1,29200,28960,0,0,0,0,0,0,1,injection
45534,443,6,91.0,172,3,120,2,18,18,18,4294733,234,234,64,64,60,52,52,60,11260.0,6060.0,0,0,0,0,896000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
44730,80,6,7.0,490,6,3310,7,27,27,27,0,0,0,64,64,1500,52,52,1500,490.0,3310.0,0,0,0,0,3920000,26480000,10,1,0,0,2,29200,28960,0,0,0,0,0,0,1,password
